mi.tuscola,41.66,,ga.camden,57.075,,ks.butler,16.42857
ia.iowa,41.6,,ks.ford,57.050507,,mi.shiawassee,16.392523
mi.van buren,41.285713,,or.malheur,57.02041,,mi.otsego,16.369566
oh.adams,41.28,,la.jackson,57,,tx.clay,16.359999
ar.cross,41.16,,tn.benton,56.96,,wi.monroe,16.253334
il.mercer,41.136364,,tx.gaines,56.88,,wi.marinette,16.236362
ky.lincoln,41.08,,mo.cass,56.85849,,tx.parker,16.232002
ut.utah,41.02581,,ga.bartow,56.806725,,in.perry,16.2
wi.rusk,41,,mi.hillsdale,56.8,,tx.hale,16.170452
ms.clarke,41,,id.power,56.8,,ms.pontotoc,16.159996
tx.van zandt,40.96154,,tn.jefferson,56.724136,,ok.caddo,16.142857
wi.columbia,40.877552,,mn.kandiyohi,56.42647,,ia.franklin,16.12
ny.herkimer,40.8,,sd.davison,56.313435,,pa.adams,16.105263
wi.sawyer,40.76,,tx.van zandt,56.25,,nm.rio arriba,16.1
ky.woodford,40.72,,tx.maverick,56.158417,,tx.johnson,16.094894
ia.jones,40.483334,,ga.dade,56.153847,,sd.custer,16.090908
ks.atchison,40.48,,in.vermillion,56.12,,id.teton,16
nc.union,40.46696,,wi.monroe,56.066666,,wa.asotin,16
mi.gladwin,40.36,,nm.roosevelt,56.033333,,sd.ziebach,16
id.franklin,40.35,,tn.bledsoe,55.88,,ca.merced,15.947159
wi.dodge,40.285713,,mn.mower,55.865852,,mn.norman,15.928572
ne.seward,40.125,,tx.parker,55.72,,in.jackson,15.913979
ne.dodge,40.123455,,in.perry,55.68,,ms.marshall,15.899998
nc.lincoln,40.049503,,la.st. bernard,55.575,,in.hamilton,15.889235
ar.clark,40,,ga.habersham,55.54717,,id.gooding,15.8888855
nd.mckenzie,39.958332,,ok.sequoyah,55.536587,,oh.harrison,15.880001
mi.baraga,39.866665,,mi.luce,55.4,,il.whiteside,15.82222
wi.monroe,39.81333,,ia.mahaska,55.18182,,wv.putnam,15.714287
tx.gonzales,39.705883,,wi.dodge,55.07347,,ia.howard,15.684212
al.washington,39.68,,nm.mckinley,54.986843,,tx.uvalde,15.599998
tx.brazoria,39.534004,,sc.edgefield,54.92,,mn.kittson,15.533335
tx.parker,39.488,,wa.whitman,54.88,,tn.marshall,15.520004
in.perry,39.48,,ca.mono,54.82353,,in.bartholomew,15.479799
wi.richland,39.44,,ks.neosho,54.68,,va.franklin,15.405403
la.sabine,39.409092,,ok.jackson,54.632652,,nm.union,15.320001
ia.hancock,39.4,,ia.jefferson,54.52,,tx.van zandt,15.28846
ia.allamakee,39.2,,tn.henderson,54.444443,,nm.san juan,15.247192
mi.lenawee,39.141594,,sc.pickens,54.22561,,ky.wayne,15.240002
oh.mercer,39.136364,,nm.lincoln,54.2,,mn.brown,15.225491
oh.delaware,39.089622,,wi.columbia,54.142857,,ks.nemaha,15.224489
la.west feliciana,39.045456,,id.elmore,54.04,,mi.wexford,15.2040825
tx.webb,38.99654,,tn.monroe,54.01695,,in.dearborn,15.201923
ks.finney,38.878788,,wy.weston,54,,mn.lake,15.199999
ok.mayes,38.875,,tn.haywood,53.88889,,ks.clay,15.199999
al.bibb,38.82857,,la.sabine,53.772728,,mn.rock,15.17857
va.stafford,38.76,,mo.pulaski,53.760868,,mi.jackson,15.161955
tx.guadalupe,38.744,,tn.robertson,53.752293,,ok.major,15.16
mn.watonwan,38.72,,nc.johnston,53.72864,,ky.hart,15.16
tn.benton,38.68,,mn.polk,53.532608,,ky.casey,15.125
fl.calhoun,38.6,,ar.howard,53.5,,mi.alger,15.090908
wy.teton,38.583332,,or.union,53.48,,sd.brookings,15.0816345
wi.burnett,38.56,,ar.izard,53.48,,il.lee,15.000002
fl.levy,38.55,,tn.smith,53.45714,,in.pulaski,15
mo.crawford,38.514286,,il.jersey,53.387756,,mn.winona,15
ok.washita,38.5,,oh.mercer,53.295456,,id.minidoka,15
mi.livingston,38.480225,,ok.kingfisher,53.28,,ut.carbon,14.9743595
mi.luce,38.48,,mn.watonwan,53.28,,pa.northampton,14.900524
ne.dawson,38.37931,,mi.branch,53.166668,,ca.yolo,14.897434
ks.riley,38.311928,,ky.russell,53.08,,ne.butler,14.849998
ky.russell,38.24,,ks.cowley,52.98387,,oh.lake,14.844921
mi.macomb,38.19827,,ga.butts,52.96,,ky.russell,14.84
ok.atoka,38.16,,fl.jackson,52.896553,,va.culpeper,14.800003
mo.stoddard,38.125,,ne.dodge,52.88889,,wi.dodge,14.787758
ia.sac,38.12,,tn.tipton,52.68,,mo.cass,14.78302
ga.henry,38.06038,,ia.sac,52.64,,oh.fairfield,14.780394
tn.gibson,37.98,,wi.polk,52.55422,,wy.sheridan,14.772728
ok.delaware,37.96552,,mn.lyon,52.48649,,oh.greene,14.678112
ky.grant,37.92,,id.franklin,52.3,,ar.clay,14.599998
sd.davison,37.880596,,ok.atoka,52.28,,tx.ward,14.599998
ne.saline,37.837208,,ok.seminole,52.21875,,co.arapahoe,14.588337
nm.roosevelt,37.833332,,la.franklin,52.139534,,tn.macon,14.559998
nc.caldwell,37.827274,,ga.gwinnett,52.126328,,mn.watonwan,14.559998
ga.coffee,37.727272,,mt.lincoln,52.12,,ia.sac,14.52
ia.boone,37.595238,,ky.wayne,52.08,,wi.fond du lac,14.485981
fl.walton,37.537037,,wy.carbon,52,,wi.green lake,14.48
wy.campbell,37.533333,,pa.adams,51.973682,,ne.box butte,14.48
al.autauga,37.482353,,ca.yolo,51.910255,,wi.portage,14.468082
tx.val verde,37.458332,,nd.pembina,51.3,,oh.warren,14.455027
ms.copiah,37.42,,ok.grady,51.226665,,oh.crawford,14.426664
sd.codington,37.419754,,ut.utah,51.22345,,nm.curry,14.386791
mo.johnson,37.413334,,ga.tattnall,51.12,,oh.licking,14.377106
tx.walker,37.349594,,in.johnson,51.116364,,co.morgan,14.376812
in.jay,37.314285,,ga.jackson,51.1,,la.sabine,14.363636
in.orange,37.291668,,nc.randolph,51.041378,,wv.taylor,14.360001
ar.miller,37.225807,,ia.boone,51,,pa.tioga,14.325302
ga.chattahoochee,37.175438,,ne.dawson,50.844826,,ok.love,14.32
il.grundy,37.16854,,in.dekalb,50.833332,,sd.lawrence,14.303032
ca.yolo,37.01282,,ks.atchison,50.76,,ne.red willow,14.159998
oh.paulding,37,,mo.macon,50.68,,oh.mercer,14.159092
ms.stone,37,,ks.cloud,50.68,,mn.stearns,14.127552
ia.union,36.96,,in.porter,50.602524,,ok.atoka,14.119999
mo.barry,36.930233,,mi.monroe,50.59908,,oh.knox,14.1081085
mi.gogebic,36.88,,mo.stoddard,50.583332,,tx.medina,14.079994
mo.franklin,36.87838,,ks.riley,50.57798,,mn.nobles,14.0625
ky.wayne,36.84,,wy.laramie,50.519417,,in.montgomery,14.058254
mn.carlton,36.836067,,mi.gogebic,50.44,,ok.ellis,14.040001
ms.neshoba,36.82353,,mo.crawford,50.285713,,ut.davis,14.025879
mn.mower,36.658535,,in.tipton,50.28,,tx.gaines,14
ks.ellsworth,36.64,,mn.renville,50.219513,,sd.corson,14
md.worcester,36.622223,,il.wabash,50.2,,nv.carson city,13.980392
il.henry,36.59302,,nv.lyon,50.190475,,nm.chaves,13.956329
co.montezuma,36.52,,ms.covington,50.114285,,ne.colfax,13.920002
sd.deuel,36.5,,mi.alger,50.090908,,ia.shelby,13.880001
ky.simpson,36.48,,va.culpeper,50.07143,,mo.lafayette,13.875
sc.laurens,36.30263,,ut.davis,49.96303,,wi.pepin,13.839998
nm.lincoln,36.28,,wi.richland,49.92,,ga.cherokee,13.829117
ar.franklin,36.28,,mo.st. clair,49.916668,,nd.cavalier,13.800001
mo.laclede,36.275864,,ks.ellsworth,49.88,,ks.lincoln,13.785714
ky.madison,36.26154,,ga.monroe,49.84,,la.pointe coupee,13.719994
mi.branch,36.25,,la.bienville,49.761906,,wi.grant,13.717648
tx.ellis,36.20601,,wv.putnam,49.7,,wi.chippewa,13.71101
sd.union,36.18421,,mn.otter tail,49.661655,,tn.lincoln,13.653061
la.west carroll,36.142857,,in.orange,49.625,,nc.dare,13.619045
mn.chippewa,36.1,,ok.noble,49.615383,,oh.miami,13.588234
sd.hughes,36.1,,ms.madison,49.58209,,mi.gogebic,13.559998
va.spotsylvania,36.1,,tx.ellis,49.5794,,ky.boone,13.557198
nc.duplin,36.089108,,ne.saline,49.55814,,va.prince william,13.551445
mn.kandiyohi,35.97059,,in.rush,49.52,,in.howard,13.551184
ut.davis,35.937153,,la.de soto,49.5,,oh.wood,13.505104
ks.douglas,35.93421,,mn.jackson,49.45,,mi.lapeer,13.502731
ky.shelby,35.92857,,nm.colfax,49.44,,mo.ste. genevieve,13.446808
pa.adams,35.86842,,nc.dare,49.42857,,ks.sedgwick,13.4464855
ar.carroll,35.82979,,sd.corson,49.416668,,ga.haralson,13.439999
nc.dare,35.809525,,al.dekalb,49.410446,,md.charles,13.4157295
ky.mercer,35.8,,ks.finney,49.204544,,wv.marshall,13.41111
ia.jasper,35.735294,,mn.chippewa,49.2,,ia.boone,13.404762
wi.price,35.68,,oh.darke,49.173077,,ne.morrill,13.4
wy.weston,35.666668,,nd.mckenzie,49.166668,,id.blaine,13.399998
nm.mckinley,35.649124,,ms.stone,49.16,,tx.ellis,13.37339
ia.mitchell,35.52,,sc.fairfield,49.12,,pa.somerset,13.339286
ut.sevier,35.482758,,ia.jasper,49.07353,,ia.jasper,13.338234
tx.madison,35.48,,sc.lee,49.05,,mi.isabella,13.322033
sd.corson,35.416668,,ar.clark,48.88,,ne.thayer,13.315789
in.henry,35.366665,,sd.lawrence,48.772728,,wi.columbia,13.265305
tx.jackson,35.36,,ne.jefferson,48.764706,,mn.pope,13.264706
ms.calhoun,35.36,,ky.mercer,48.72,,wy.albany,13.242424
ca.mono,35.35294,,ok.mayes,48.6875,,ks.ellsworth,13.240002
ok.marshall,35.32,,ne.butler,48.6,,tx.martin,13.222222
va.culpeper,35.271427,,in.jackson,48.505375,,tx.el paso,13.21315
in.vermillion,35.2,,co.jefferson,48.4801,,il.kane,13.202541
la.st. john the baptist,35.16129,,ks.butler,48.43651,,nd.pierce,13.200001
al.shelby,35.111748,,nv.white pine,48.25,,ia.pocahontas,13.200001
wy.goshen,35.04,,mn.rock,48.25,,mn.hubbard,13.18
mi.alger,35,,oh.medina,48.240665,,nm.sierra,13.120001
mt.lincoln,34.96,,ne.keith,48.22222,,mn.chippewa,13.100002
tn.hardin,34.91379,,mo.barry,48.2093,,mi.montcalm,13.074324
or.union,34.88,,nm.socorro,48,,il.morgan,13.064814
ut.sanpete,34.860466,,sd.ziebach,48,,mi.iosco,13.061224
mn.aitkin,34.84,,mo.franklin,47.972973,,ca.siskiyou,13.016395
nc.mcdowell,34.83077,,mn.becker,47.896553,,ok.dewey,13
ga.jasper,34.82353,,ia.howard,47.894737,,mn.marshall,12.96875
co.archuleta,34.81818,,ga.newton,47.881187,,ks.reno,12.968609
al.elmore,34.804348,,ar.cross,47.84,,mn.crow wing,12.952829
tn.white,34.783333,,ia.franklin,47.84,,ky.mercer,12.920002
or.morrow,34.666668,,in.henry,47.788887,,co.chaffee,12.919998
ky.allen,34.64,,nv.churchill,47.675,,sd.bon homme,12.91111
ia.emmet,34.56,,wa.asotin,47.64,,mn.todd,12.859154
ks.neosho,34.56,,nc.hoke,47.612244,,oh.pickaway,12.829269
oh.wyandot,34.48387,,mo.johnson,47.573334,,il.mclean,12.799427
sd.lawrence,34.469696,,nm.curry,47.566036,,ri.kent,12.779943
ar.crawford,34.427185,,mn.winona,47.545456,,ne.dodge,12.765434
nc.alamance,34.39916,,ia.shelby,47.52,,vt.orange,12.76
sc.york,34.39521,,va.stafford,47.45,,in.wells,12.721518
tn.rutherford,34.3366,,il.whiteside,47.444443,,co.garfield,12.68067
tn.humphreys,34.32,,ky.madison,47.369232,,il.kankakee,12.668802
tx.caldwell,34.305084,,ia.keokuk,47.36,,co.douglas,12.659325
mo.livingston,34.28,,fl.walton,47.314816,,il.perry,12.656717
mn.lyon,34.256756,,md.garrett,46.945454,,ok.coal,12.65
mi.charlevoix,34.2,,mn.waseca,46.857143,,ny.putnam,12.621952
ar.cleburne,34.16,,in.hendricks,46.850174,,ia.mahaska,12.57576
nd.pembina,34,,nc.union,46.753304,,ok.jackson,12.571426
ms.walthall,34,,al.bibb,46.74286,,tx.scurry,12.559998
wv.putnam,33.985714,,ga.mitchell,46.739132,,sd.mcpherson,12.5
ga.douglas,33.984375,,sd.codington,46.728394,,il.dupage,12.493084
tx.andrews,33.97059,,ky.casey,46.625,,ne.dawson,12.465515
id.washington,33.88,,tx.webb,46.423874,,ia.fayette,12.459999
ga.burke,33.8,,ks.douglas,46.42105,,mo.stoddard,12.458332
ne.butler,33.75,,wy.albany,46.373737,,in.henry,12.422222
ut.san juan,33.694443,,mi.osceola,46.16,,oh.shelby,12.422222
ga.worth,33.68,,sd.hughes,46.08,,oh.coshocton,12.3928585
fl.franklin,33.68,,oh.wood,46.030613,,mi.huron,12.386363
wv.jackson,33.68,,oh.greene,45.95279,,ny.oswego,12.373417
ia.shelby,33.64,,ok.woods,45.88,,il.stephenson,12.359999
mt.flathead,33.39827,,wi.price,45.8,,in.orange,12.333332
nm.taos,33.275864,,il.kane,45.783833,,ia.greene,12.320002
co.prowers,33.24,,nc.lincoln,45.732674,,ia.appanoose,12.31111
ia.guthrie,33.2,,ne.burt,45.61111,,ks.riley,12.266052
nm.curry,33.179245,,tx.el paso,45.54542,,mi.presque isle,12.250001
wy.albany,33.131313,,mt.flathead,45.45022,,ia.davis,12.240002
oh.hocking,33.1,,oh.warren,45.420635,,ny.lewis,12.225807
in.rush,33.08,,pa.northampton,45.36911,,ok.jefferson,12.222222
mn.rock,33.07143,,tx.andrews,45.294117,,ia.clayton,12.220001
wy.washakie,33.055557,,ne.red willow,45.28,,co.broomfield,12.217392
ms.perry,33.045456,,ky.shelby,45.271427,,tx.cooke,12.205128
in.dekalb,33.041668,,ar.miller,45.16129,,oh.defiance,12.201923
ia.jefferson,33.04,,sc.abbeville,45.16,,mn.wilkin,12.200001
in.johnson,32.901817,,ne.merrick,45.1,,md.somerset,12.16854
sd.roberts,32.84,,nc.montgomery,45.08108,,mn.wadena,12.163265
tn.polk,32.84,,al.washington,45.08,,ms.stone,12.16
tn.lawrence,32.59596,,tx.calhoun,45.04,,co.pitkin,12.159998
in.jackson,32.591396,,sd.deuel,45,,ny.allegany,12.157896
il.kane,32.58129,,wv.jackson,44.96,,wv.grant,12.155555
sc.chesterfield,32.57627,,oh.union,44.917526,,tx.deaf smith,12.142857
in.porter,32.56467,,id.washington,44.88,,ne.richardson,12.125
mn.winona,32.545456,,ok.delaware,44.87931,,la.madison,12.120003
oh.wood,32.52551,,mn.mcleod,44.83478,,tx.crane,12.119999
wy.carbon,32.52,,sd.union,44.81579,,ia.montgomery,12.119999
ks.grant,32.5,,ga.putnam,44.8,,mo.ray,12.117647
mn.jackson,32.45,,tn.gibson,44.74,,tx.hockley,12.104166
tx.el paso,32.33227,,mn.isanti,44.453487,,il.christian,12.089552
ok.creek,32.326317,,co.chaffee,44.44,,oh.clark,12.081484
ok.murray,32.32,,sd.bon homme,44.333332,,ky.graves,12.074766
ga.whitfield,32.30142,,sd.roberts,44.28,,ar.conway,12.057142
tx.reagan,32.285713,,fl.levy,44.275,,mn.pine,12.05714
il.jersey,32.265305,,ok.murray,44.16,,mt.flathead,12.051949
mn.polk,32.217392,,ia.emmet,44.08,,il.effingham,12.034245
ia.howard,32.210526,,mn.norman,44,,co.huerfano,12
ks.seward,32.20792,,ia.guthrie,44,,sd.todd,11.999998
tn.roane,32.2,,oh.fairfield,43.9451,,ky.campbell,11.977528
ar.chicot,32.175,,la.st. john the baptist,43.935482,,ia.lyon,11.960003
mo.st. clair,32.166668,,il.christian,43.880596,,oh.seneca,11.958334
ms.lawrence,32.16,,in.hamilton,43.876755,,il.bureau,11.957447
ia.madison,32.16,,nc.caldwell,43.872726,,id.franklin,11.950001
ky.union,32.08,,mi.arenac,43.72,,tn.robertson,11.944954
va.roanoke,32.045456,,pa.fulton,43.57143,,il.dekalb,11.942408
ga.brooks,32.04,,il.lee,43.525,,ca.imperial,11.884323
ks.butler,32.00794,,fl.calhoun,43.52,,tn.hawkins,11.860001
ok.wagoner,32,,tn.hancock,43.5,,ok.murray,11.84
ne.wayne,32,,tx.karnes,43.44,,id.shoshone,11.839998
sd.ziebach,32,,in.dearborn,43.298077,,tx.sutton,11.833334
ga.bacon,31.96,,tx.childress,43.205128,,pa.fayette,11.823321
mi.hillsdale,31.938461,,ne.wayne,43,,in.warren,11.8125
ok.lincoln,31.92,,mn.clearwater,42.96,,nd.foster,11.799999
wa.yakima,31.916666,,nm.san juan,42.925095,,nm.lea,11.786732
mt.big horn,31.868853,,ne.box butte,42.84,,mo.crawford,11.771427
oh.darke,31.865385,,tn.rutherford,42.818626,,ks.brown,11.76
il.christian,31.791044,,tx.hockley,42.8125,,ne.fillmore,11.75
ia.franklin,31.72,,sc.laurens,42.776318,,oh.huron,11.748201
nm.guadalupe,31.7,,ia.madison,42.76,,ne.saline,11.720932
wa.asotin,31.64,,ar.cleburne,42.68,,in.marshall,11.700001
ga.toombs,31.631578,,ms.clarke,42.68,,nd.stark,11.699997
il.whiteside,31.622223,,il.st. clair,42.666668,,ia.marshall,11.656
ok.pottawatomie,31.607693,,wy.park,42.64,,id.madison,11.63768
co.chaffee,31.52,,ut.uintah,42.615383,,sc.berkeley,11.619995
ky.casey,31.5,,pa.mifflin,42.593494,,ky.caldwell,11.6
ia.dickinson,31.489796,,va.roanoke,42.581818,,mt.madison,11.599998
wy.park,31.48,,co.arapahoe,42.557877,,il.st. clair,11.577063
al.marshall,31.4625,,ok.creek,42.494736,,mo.ripley,11.571426
in.tipton,31.44,,il.dekalb,42.471203,,tx.jones,11.568422
ms.noxubee,31.44,,ia.dickinson,42.408165,,mn.murray,11.560001
la.avoyelles,31.438356,,co.delta,42.387756,,ia.hardin,11.5517235
sd.bon homme,31.422222,,co.montrose,42.347828,,sd.charles mix,11.540539
il.wabash,31.36,,mn.pennington,42.314285,,nc.bertie,11.5
tx.frio,31.35,,va.spotsylvania,42.3,,ca.el dorado,11.499999
oh.greene,31.274677,,tx.val verde,42.291668,,pa.cambria,11.491583
fl.putnam,31.252525,,al.marshall,42.279167,,id.elmore,11.440002
ms.yalobusha,31.23077,,tx.brazoria,42.259445,,ks.kearny,11.440001
tx.parmer,31.2,,sc.york,42.18862,,sd.roberts,11.439999
wi.polk,31.180723,,mn.goodhue,42.08654,,mt.lewis and clark,11.39801
ne.red willow,31.12,,sd.todd,42.085712,,md.harford,11.384314
il.st. clair,31.089605,,ky.caldwell,42.04,,ne.lincoln,11.379311
ks.cowley,31.080645,,mn.todd,41.859154,,pa.union,11.370079
mt.glacier,31,,tn.roane,41.72222,,tx.andrews,11.323528
nm.socorro,31,,nm.santa fe,41.70155,,ny.genesee,11.312977
ar.hot spring,30.99,,ga.henry,41.686794,,ks.kingman,11.279999
oh.warren,30.965609,,mn.douglas,41.68504,,wv.jackson,11.279999
nc.stanly,30.926605,,ar.franklin,41.64,,mo.barry,11.279068
co.jefferson,30.819653,,co.la plata,41.574467,,ne.hall,11.261539
tx.reeves,30.72,,ok.love,41.48,,ms.holmes,11.240002
wa.grant,30.715054,,al.shelby,41.444126,,ms.yazoo,11.239998
tx.hockley,30.708334,,tx.walker,41.406506,,ar.izard,11.200001
tx.bee,30.695652,,oh.licking,41.329967,,il.hamilton,11.199999
wv.boone,30.68,,nm.sandoval,41.317345,,nv.lincoln,11.199999
mi.iron,30.64,,ia.marshall,41.264,,sd.hand,11.181818
il.coles,30.618645,,oh.shelby,41.233334,,wy.park,11.16
il.dekalb,30.528795,,co.morgan,41.15942,,mo.st. charles,11.150795
pa.northampton,30.468586,,ms.copiah,41.14,,ar.bradley,11.142857
ky.caldwell,30.44,,tx.guadalupe,41.12,,nh.carroll,11.14
ar.ashley,30.424242,,mi.muskegon,41.048428,,tx.kimble,11.133333
tx.castro,30.411764,,tx.hutchinson,41.04,,wy.crook,11.125
wi.outagamie,30.39265,,ar.drew,41.02041,,co.las animas,11.120001
la.vermilion,30.378948,,il.iroquois,41,,ar.van buren,11.119999
tx.wilson,30.363636,,mt.glacier,40.871796,,ky.madison,11.107693
mo.macon,30.36,,tx.gonzales,40.85294,,mo.franklin,11.094593
ms.george,30.229166,,ar.ashley,40.81818,,oh.logan,11.069567
ne.york,30.18421,,al.autauga,40.811764,,wi.waukesha,11.068199
tx.hutchinson,30.16,,oh.tuscarawas,40.727272,,oh.wayne,11.065216
ga.bleckley,30.16,,tn.humphreys,40.68,,md.allegany,11.053215
wy.laramie,30.101942,,ks.rice,40.68,,ne.wayne,11
sd.todd,30.085714,,mn.stearns,40.676872,,id.washington,11
al.dale,30.05618,,ut.san juan,40.666668,,ma.dukes,10.959999
sd.grant,30.04,,tn.white,40.666668,,mi.clare,10.938776
fl.flagler,29.979797,,il.mclean,40.664757,,mi.kent,10.923655
sd.douglas,29.90909,,il.dupage,40.621807,,or.hood river,10.92
nd.dickey,29.85,,tn.lawrence,40.565655,,ia.dickinson,10.918369
ks.cloud,29.84,,mo.laclede,40.551723,,fl.nassau,10.8888855
ks.franklin,29.772728,,wy.sheridan,40.534092,,tx.hutchinson,10.880001
mi.chippewa,29.768293,,ar.carroll,40.51064,,tn.tipton,10.869999
mi.monroe,29.760368,,ks.franklin,40.5,,co.mesa,10.853053
mi.houghton,29.754099,,oh.miami,40.35294,,mn.mahnomen,10.833332
mt.hill,29.714285,,ne.york,40.31579,,al.marshall,10.816668
fl.st. johns,29.677612,,ga.whitfield,40.287235,,ia.guthrie,10.799999
ia.marshall,29.608,,nc.mcdowell,40.153847,,pa.greene,10.766234
il.massac,29.6,,nc.alamance,40.134453,,wv.hampshire,10.75
ga.jeff davis,29.6,,il.stephenson,40.1,,ks.comanche,10.75
al.cullman,29.58919,,tx.castro,40,,ny.wyoming,10.741936
ms.scott,29.566668,,ks.grant,39.923077,,ks.franklin,10.727272
ia.wright,29.531916,,al.cullman,39.89189,,wa.kittitas,10.720001
in.hendricks,29.400698,,ok.lincoln,39.76,,ok.kingfisher,10.719997
tn.montgomery,29.366667,,ia.wright,39.68085,,nv.nye,10.710146
ga.jefferson,29.27027,,wv.boone,39.68,,mi.st. clair,10.698493
sc.aiken,29.269388,,ar.crawford,39.669903,,nc.chatham,10.68
tx.brewster,29.24,,ks.nemaha,39.632652,,wv.berkeley,10.646154
il.union,29.170214,,ga.coffee,39.602272,,ia.black hawk,10.625273
ma.essex,29.167795,,il.de witt,39.6,,wy.johnson,10.599999
oh.fairfield,29.164705,,il.coles,39.584747,,ia.madison,10.599998
ga.gilmer,29.16,,ks.reno,39.56502,,ks.barton,10.5679035
ga.early,29.08,,ok.pottawatomie,39.553844,,mo.carroll,10.560001
tx.burleson,29.08,,ok.wagoner,39.54,,il.de witt,10.559998
il.de witt,29.04,,ok.major,39.52,,ar.greene,10.550388
id.twin falls,29.039526,,ne.scotts bluff,39.5,,fl.holmes,10.549995
la.allen,29.039474,,mo.ripley,39.47619,,va.roanoke,10.536362
tx.lavaca,29,,mi.shiawassee,39.448597,,mo.harrison,10.526318
ne.thurston,29,,ms.neshoba,39.441177,,tx.dawson,10.500004
mn.todd,29,,oh.crawford,39.44,,or.klamath,10.5
ks.marshall,28.96,,wv.preston,39.36,,ks.douglas,10.486839
ok.custer,28.938272,,nm.chaves,39.336243,,wi.richland,10.48
oh.shelby,28.811111,,ms.calhoun,39.32,,wy.natrona,10.464191
ms.marion,28.755102,,ms.walthall,39.32,,wi.vernon,10.459999
ms.oktibbeha,28.645834,,tx.madison,39.24,,co.adams,10.456362
md.anne arundel,28.630014,,mo.st. charles,39.20862,,mn.itasca,10.452831
ia.o'brien,28.6,,mo.ste. genevieve,39.12766,,ne.johnson,10.444445
il.lee,28.525,,tx.jackson,39.08,,ca.tuolumne,10.407896
ms.smith,28.51724,,la.vermilion,39.063156,,wa.ferry,10.4
oh.medina,28.514523,,md.worcester,39.044445,,ar.ashley,10.393938
ga.appling,28.469387,,mi.sanilac,39.03077,,tx.somervell,10.375
la.union,28.407408,,sd.mcpherson,39,,ks.finney,10.325756
ne.box butte,28.36,,in.pulaski,38.96,,ok.texas,10.303024
sc.hampton,28.34375,,sd.grant,38.84,,al.cullman,10.302702
oh.union,28.257732,,ks.sedgwick,38.804314,,nm.bernalillo,10.299505
va.page,28.2,,mo.livingston,38.76,,mn.kanabec,10.285715
al.hale,28.179487,,ar.greene,38.67442,,mt.silver bow,10.281553
ca.los angeles,28.150316,,ut.carbon,38.666668,,ks.atchison,10.279999
il.dupage,28.128723,,ma.essex,38.64885,,la.richland,10.267855
ar.greene,28.124031,,ks.seward,38.59406,,il.marion,10.237038
in.dearborn,28.096153,,mn.murray,38.56,,ut.utah,10.197639
il.montgomery,28.08,,ms.lawrence,38.52,,ga.gordon,10.188408
mn.otter tail,28.075188,,sd.charles mix,38.51351,,tx.wise,10.184782
mn.norman,28.071428,,mi.jackson,38.51157,,ne.pawnee,10.181818
ne.jefferson,28.058823,,md.harford,38.47451,,ok.creek,10.168419
mo.st. charles,28.057823,,wi.chippewa,38.449543,,mo.johnson,10.16
tx.yoakum,28.041666,,or.morrow,38.42857,,ia.wright,10.148935
wy.converse,28.04,,ga.chattahoochee,38.42105,,ne.york,10.131578
in.hamilton,27.98752,,wa.grant,38.41398,,wi.price,10.119999
co.arapahoe,27.96954,,mn.hubbard,38.38,,id.nez perce,10.103447
nc.franklin,27.963856,,la.west feliciana,38.363636,,tx.rockwall,10.088236
ga.lumpkin,27.961538,,sd.hand,38.272728,,mi.bay,10.084833
ia.keokuk,27.96,,al.elmore,38.260868,,ca.nevada,10.056817
mo.ripley,27.904762,,mt.hill,38.2449,,tx.moore,10.040001
il.mclean,27.86533,,ia.pocahontas,38.2,,nm.otero,10.0178585
wi.sheboygan,27.862162,,ga.douglas,38.182293,,il.fayette,10.00909
nc.harnett,27.856287,,wa.yakima,38.178032,,nd.stutsman,10.006062
nc.sampson,27.81507,,nc.duplin,38.118813,,ia.ida,10.000002
mn.becker,27.770115,,mi.otsego,38.108696,,wv.tyler,10
il.stephenson,27.74,,ne.hall,38.092308,,ms.kemper,10
mn.renville,27.731707,,co.broomfield,38.02174,,oh.portage,9.983444
nm.san juan,27.677902,,nd.dickey,37.9,,sd.hughes,9.980003
ok.haskell,27.64,,mi.isabella,37.83898,,pa.clarion,9.9743595
tx.ochiltree,27.6,,oh.clark,37.825928,,co.larimer,9.954483
fl.madison,27.56,,il.bureau,37.776596,,tx.winkler,9.947369
ar.little river,27.52,,ms.perry,37.772728,,ma.nantucket,9.947369
fl.washington,27.457626,,ar.chicot,37.625,,ut.weber,9.921537
tn.maury,27.450981,,co.pitkin,37.6,,wy.big horn,9.919998
sc.jasper,27.414635,,mi.iron,37.52,,ok.harper,9.88
tx.polk,27.40909,,tn.montgomery,37.47778,,mt.glacier,9.871796
pr.lares,27.375,,ne.thurston,37.47619,,mi.alpena,9.870969
al.winston,27.338984,,id.twin falls,37.4585,,pa.butler,9.855297
ky.scott,27.32,,wy.sweetwater,37.452175,,pa.clinton,9.846847
tn.carter,27.305784,,mn.pine,37.42857,,wi.ashland,9.828571
ia.cass,27.30303,,in.bartholomew,37.39394,,ok.mayes,9.8125
ne.burt,27.222221,,wi.sheboygan,37.2973,,mi.berrien,9.794922
ok.woods,27.2,,wy.converse,37.28,,pa.franklin,9.790865
ok.cherokee,27.183674,,id.shoshone,37.28,,fl.walton,9.777779
ok.love,27.16,,ok.custer,37.246914,,ne.nance,9.736841
mo.barton,27.16,,tn.hardin,37.224136,,id.oneida,9.727272
